Id_Instal,distance_m,Nom_Carrer,Num_Carrer,Nom_Barri,Nom_Districte,Font,has_measurements,Latitud,Longitud,idTram,Descripció
10226,157.2,de Martin Luther King,,Sant Andreu,Sant Andreu,ZONA DE VIANANTS,True,41.440129,2.193858,432.0,Ferran Junoy (Sant Adrià a Potosí)
10206,157.2,de Martin Luther King,,Sant Andreu,Sant Andreu,ZONA DE VIANANTS,False,41.440129,2.193858,432.0,Ferran Junoy (Sant Adrià a Potosí)
2207,157.4,Sant Antoni Maria Claret,403.0,la Sagrera,Sant Andreu,TRÀNSIT,False,41.42235,2.188889,324.0,Meridiana (Felip II a Fabra i Puig)
1802,157.6,Joan Güell,153.0,les Corts,Les Corts,TRÀNSIT,False,41.382698,2.131468,128.0,Travessera de les Corts (Numància a Carles III)
1227,161.8,Taulat,263.0,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,TRÀNSIT,False,41.405017,2.212947,362.0,Passeig de Garcia Faria (Rambla de Prim a Bac de Roda)
6668,161.8,Raspall,2.0,la Vila de Gràcia,Gràcia,OCI,True,41.401296,2.160819,468.0,Travessera de Gràcia (Gran de Gràcia a Escorial)
1966,161.8,Taulat,263.0,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,TRÀNSIT,False,41.405017,2.212947,362.0,Passeig de Garcia Faria (Rambla de Prim a Bac de Roda)
1805,166.2,Menorca,25.0,Sant Martí de Provençals,Sant Martí,ANIMALS,False,41.420323,2.19775,341.0,Pont del Treball (Berenguer de Palou a Cantàbria)
7406,172.1,Montcada,6.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,OCI,False,41.384407,2.181969,202.0,Comerç (Passeig Lluís Companys a Marquès de l'Argentera)
8988,172.1,Montcada,6.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,OCI,False,41.384407,2.181969,202.0,Comerç (Passeig Lluís Companys a Marquès de l'Argentera)
9306,172.1,Montcada,6.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,OCI,True,41.384407,2.181969,202.0,Comerç (Passeig Lluís Companys a Marquès de l'Argentera)
5706,173.0,Lleida,32.0,el Poble-sec,Sants-Montjuïc,TRÀNSIT,False,41.373418,2.154792,165.0,Paral.lel (Calàbria a Entença)
7573,173.4,Torrent de l'Olla,51.0,la Vila de Gràcia,Gràcia,TRÀNSIT,False,41.400281,2.159416,468.0,Travessera de Gràcia (Gran de Gràcia a Escorial)
6006,173.4,Torrent de l'Olla,51.0,la Vila de Gràcia,Gràcia,TRÀNSIT,False,41.400281,2.159416,468.0,Travessera de Gràcia (Gran de Gràcia a Escorial)
9428,174.0,Pardo,11.0,el Congrés i els Indians,Sant Andreu,TRÀNSIT,True,41.427095,2.182552,314.0,Escòcia (Felip II a Meridiana)
6887,174.5,de Fonollar,4.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,OCI,True,41.386697,2.179945,202.0,Comerç (Passeig Lluís Companys a Marquès de l'Argentera)
1817,174.6,Marítim de la Barceloneta,37.0,la Barceloneta,Ciutat Vella,OCI,False,41.385086,2.196114,477.0,Dr. Aiguader (Pl. Antonio López a Pl. Voluntaris)
806,177.2,Quito,14.0,Baró de Viver,Sant Andreu,TRÀNSIT,False,41.446353,2.200933,534.0,Ronda Litoral (Nus de la Trinitat a Potosí)
506,179.2,Antoni de Capmany,3.0,Sants - Badal,Sants-Montjuïc,TRÀNSIT,False,41.370172,2.130116,52.0,Carles III (Carrer de Sants a Pl. Cerdà)
9246,179.6,Rovira i Trias,9.0,la Vila de Gràcia,Gràcia,OCI,True,41.407725,2.158256,466.0,Escorial (Pl. Joanic a Camèlies)
7906,184.8,Treball,94.0,Provençals del Poblenou,Sant Martí,TRÀNSIT,False,41.412137,2.207342,357.0,Pere IV (Bac de Roda a Gran Via)
2366,188.7,Portal de l'Àngel,24.0,el Barri Gòtic,Ciutat Vella,OCI,False,41.385747,2.172972,178.0,Fontanella (Pl. Catalunya a Pl. Urquinaona)
5986,188.8,Torrent de l'Olla,121.0,la Vila de Gràcia,Gràcia,TRÀNSIT,False,41.402708,2.156512,468.0,Travessera de Gràcia (Gran de Gràcia a Escorial)
7568,188.8,Torrent de l'Olla,121.0,la Vila de Gràcia,Gràcia,TRÀNSIT,False,41.402708,2.156512,468.0,Travessera de Gràcia (Gran de Gràcia a Escorial)
1780,190.5,Marítim de la Barceloneta,44.0,la Barceloneta,Ciutat Vella,OCI,False,41.386155,2.197901,479.0,Av. del Litoral (Pl. Voluntaris a Llacuna)
1784,191.1,Francolí,36.0,el Putxet i el Farró,Sarrià-Sant Gervasi,TRÀNSIT,False,41.403963,2.146804,99.0,Mitre (Balmes a Pl. Lesseps)
927,191.8,Joaquín Costa,33.0,el Raval,Ciutat Vella,OCI,False,41.382336,2.165958,173.0,Ronda de Sant Antoni (Ronda de Sant Pau a Pl Universitat)
1987,191.8,Joaquín Costa,33.0,el Raval,Ciutat Vella,OCI,False,41.382336,2.165958,173.0,Ronda de Sant Antoni (Ronda de Sant Pau a Pl Universitat)
3027,191.8,Joaquín Costa,33.0,el Raval,Ciutat Vella,OCI,True,41.382336,2.165958,173.0,Ronda de Sant Antoni (Ronda de Sant Pau a Pl Universitat)
1526,192.7,Tucumán,1.0,Baró de Viver,Sant Andreu,TRÀNSIT,False,41.445535,2.200153,433.0,Ferran Junoy (Potosí a Passeig de Santa Coloma)
2593,198.6,Arítjols,27.0,la Prosperitat,Nou Barris,TRÀNSIT,False,41.44251,2.1823,429.0,Av. Rio de Janeiro (Passeig de Valldaura a Meridiana)
5768,198.7,Gran de Sant Andreu,151.0,Sant Andreu,Sant Andreu,NETEJA,False,41.431997,2.18928,483.0,Onze de Setembre - Fabra i Puig (Josep Soldevila a Meridiana)
